1025,  4394,  completed,  eof,  2018-09-19 22:24:49,  2018-09-19 22:24:52,  3,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|cpu:n_27.modelParams|spParams|synPermInactiveDec_0.1,  30,  9,  12,  1,  0.0001,  27,  0.1,  0.0,  0.0, 
1025,  4395,  completed,  eof,  2018-09-19 22:24:50,  2018-09-19 22:24:55,  5,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_4.modelParams|clParams|alpha_0.0569231525183.modelParams|sensorParams|encoders|cpu:n_309.modelParams|spParams|synPermInactiveDec_0.0565108305251,  30,  11,  15,  4,  0.0569231525183,  309,  0.0565108305251,  0.0,  0.0, 
1025,  4396,  completed,  eof,  2018-09-19 22:24:51,  2018-09-19 22:24:56,  5,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.0522930280928.modelParams|sensorParams|encoders|cpu:n_276.modelParams|spParams|synPermInactiveDec_0.0516017267011,  30,  11,  14,  3,  0.0522930280928,  276,  0.0516017267011,  0.0,  0.0, 
1025,  4397,  completed,  eof,  2018-09-19 22:24:52,  2018-09-19 22:24:57,  5,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.0520150026107.modelParams|sensorParams|encoders|cpu:n_288.modelParams|spParams|synPermInactiveDec_0.0507888821402,  30,  11,  14,  3,  0.0520150026107,  288,  0.0507888821402,  0.0,  0.0, 
1025,  4399,  completed,  eof,  2018-09-19 22:24:52,  2018-09-19 22:24:57,  5,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.0492895378759.modelParams|sensorParams|encoders|cpu:n_261.modelParams|spParams|synPermInactiveDec_0.0425657155552,  30,  11,  14,  3,  0.0492895378759,  261,  0.0425657155552,  0.0,  0.0, 
1025,  4400,  completed,  eof,  2018-09-19 22:24:52,  2018-09-19 22:25:02,  10,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.0632979621241.modelParams|sensorParams|encoders|cpu:n_344.modelParams|spParams|synPermInactiveDec_0.0552417844448,  30,  11,  14,  3,  0.0632979621241,  344,  0.0552417844448,  0.0,  0.0, 
1025,  4411,  completed,  eof,  2018-09-19 22:24:53,  2018-09-19 22:24:56,  3,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|cpu:n_22.modelParams|spParams|synPermInactiveDec_0.0950683922224,  30,  9,  12,  1,  0.0001,  22,  0.0950683922224,  0.0,  0.0, 
1025,  4432,  completed,  eof,  2018-09-19 22:24:54,  2018-09-19 22:25:05,  11,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.059171481062.modelParams|sensorParams|encoders|cpu:n_271.modelParams|spParams|synPermInactiveDec_0.0551883922224,  30,  10,  14,  3,  0.059171481062,  271,  0.0551883922224,  0.0,  0.0, 
1025,  4433,  completed,  eof,  2018-09-19 22:24:55,  2018-09-19 22:25:01,  6,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.0506794025183.modelParams|sensorParams|encoders|cpu:n_277.modelParams|spParams|synPermInactiveDec_0.0502795805251,  30,  11,  14,  3,  0.0506794025183,  277,  0.0502795805251,  0.0,  0.0, 
1025,  4434,  completed,  eof,  2018-09-19 22:24:56,  2018-09-19 22:25:05,  9,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.0516551510907.modelParams|sensorParams|encoders|cpu:n_282.modelParams|spParams|synPermInactiveDec_0.0504803319993,  30,  11,  14,  3,  0.0516551510907,  282,  0.0504803319993,  0.0,  0.0, 
