timestamp,CPU,prediction,anomaly_score,anomaly_likelihood
2018-09-19 23:57:00,100.0,100.0,0.0,0.5
2018-09-19 23:57:00,100.0,100.0,0.0,0.5
2018-09-19 23:57:00,100.0,100.0,0.0,0.5
2018-09-19 23:57:00,100.0,100.0,0.0,0.5
2018-09-19 23:57:00,100.0,100.0,0.0,0.5
2018-09-19 23:57:00,100.0,100.0,0.0,0.5
2018-09-19 23:57:00,100.0,100.0,0.0,0.5
2018-09-19 23:57:00,100.0,100.0,0.0,0.5
2018-09-19 23:57:00,100.0,100.0,0.0,0.5
2018-09-19 23:57:00,100.0,100.0,0.0,0.5
2018-09-19 23:57:00,100.0,100.0,0.0,0.5
2018-09-19 23:57:00,100.0,100.0,0.0,0.5
2018-09-19 23:57:00,100.0,100.0,0.0,0.5
2018-09-19 23:57:00,100.0,100.0,0.0,0.5
2018-09-19 23:57:00,100.0,100.0,0.0,0.5
2018-09-19 23:57:00,100.0,100.0,0.0,0.5
2018-09-19 23:57:00,100.0,100.0,0.0,0.5
2018-09-19 23:57:00,100.0,100.0,0.0,0.5
2018-09-19 23:57:00,100.0,100.0,0.0,0.5
2018-09-19 23:57:00,100.0,100.0,0.0,0.5
2018-09-19 23:57:00,100.0,100.0,0.0,0.5
2018-09-19 23:57:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
