timestamp,cpu,cpu prediction,cpu_anomalyscore,cpu_anamolyLikelihood,Uc,mem_used,mem_prediction,mem_anomalyScore,mem_anomalyLikelihood,Um,disk_write_bytes,disk_prediction,disk_anomalyScore,disk_anomalyLikelihood,Udw,disk_read_bytes,disk_read_prediction,disk_read_anomalyScore,disk_read_anomalyLikelihood,Udr,net_s,net_s_prediction,net_s_anomalyScore,net_s_anomalyLikelihood,udnet,Udw,Udr,totalUM,Udnet
13:36:00,73.3,43,0.525,0.5,58.15,58.3,58.31476657,0,0.5,58.30738328,18799980544,18796934593,0,0.5,18798457569,1706986496,1706914696,0,0.5,1706950596,6415,6415,0,0.5,6415,17.5074279,1.589721624,8202165878,64.15
13:36:00,45.7,64.4,1,0.5,55.05,58.5,58.5,0,0.5,58.5,18801135616,18801135616,0,0.5,18801135616,1706986496,1706986496,0,0.5,1706986496,6415,6415,0,0.5,6415,17.50992203,1.589755058,8203251456,64.15
13:36:00,6.1,53.3,0.05,0.5,29.7,58.3,58.3,0,0.5,58.3,18802458624,18802458624,0,0.5,18802458624,1706986496,1706986496,0,0.5,1706986496,6415,6415,0,0.5,6415,17.51115417,1.589755058,8203780649,64.15
13:36:00,45.5,6.1,0,0.5,25.8,58.3,58.3,0,0.5,58.3,18802458624,18802458624,0,0.5,18802458624,1706986496,1706986496,0,0.5,1706986496,6415,6415,0,0.5,6415,17.51115417,1.589755058,8203780648,64.15
13:36:00,67.7,12.8,0.1,0.5,40.25,58.7,58.7,0,0.5,58.7,18803212288,18803212288,0,0.5,18803212288,1706986496,1706986496,0,0.5,1706986496,6415,6415,0,0.5,6415,17.51185608,1.589755058,8204082119,64.15
13:36:00,5.1,45.64,0.3,0.5,25.37,58.3,58.3,0,0.5,58.3,18804436992,18804436992,0,0.5,18804436992,1706986496,1706986496,0,0.5,1706986496,6415,6415,0,0.5,6415,17.51299667,1.589755058,8204571995,64.15
13:36:00,64.3,5.1,0.725,0.5,34.7,58.3,58.40014327,0,0.5,58.35007164,18804994048,18802340264,0,0.5,18803667156,1706986496,1706978049,0,0.5,1706982272,6415,6415,0,0.5,6415,17.51227971,1.589751125,8204262374,64.15
13:36:00,49.2,67.7,1,0.5,58.45,58.4,58.37010029,0,0.5,58.38505015,18806067200,18803136399,0,0.5,18804601799,1706986496,1706980583,0,0.5,1706983539,6415,6415,0,0.5,6415,17.51315016,1.589752305,8204636748,64.15
13:36:00,16.7,64.37,0.475,0.5,40.535,58.3,58.3790702,0,0.5,58.3395351,18807508992,18804015639,0,0.5,18805762316,1706986496,1706982357,0,0.5,1706984426,6415,6415,0,0.5,6415,17.51423098,1.589753131,8205101302,64.15
13:36:00,93.9,43,0.6,0.5,68.45,58.4,58.35534914,0,0.5,58.37767457,18807508992,18805063645,0,0.5,18806286319,1731546112,1706983599,0,0.5,1719264855,6415,6415,0,0.5,6415,17.51471899,1.601190171,8210223086,64.15
13:36:00,100,43,1,0.5,71.5,61,58.3687444,0,0.5,59.6843722,18813145088,18805797249,0,0.5,18809471169,1735052288,1714352353,0,0.5,1724702320,6525,6415,0,0.5,6470,17.51768512,1.606254205,8213672036,64.7
13:36:00,100,100,1,0.5,100,61.3,59.15812108,0,0.5,60.22906054,18816847872,18808001601,0,0.5,18812424736,1735052288,1720562333,0,0.5,1727807311,6635,6448,0,0.5,6541.5,17.52043584,1.609145953,8216095499,65.415
13:36:00,100,100,1,0.5,100,59.5,59.80068476,0,0.5,59.65034238,18819153920,18810655482,0,0.5,18814904701,1735052288,1724909320,0,0.5,1729980804,6635,6504.1,0,0.5,6569.55,17.52274549,1.611170176,8217956894,65.6955
13:36:00,100,100,0,0.5,100,59.9,59.9,0,0.5,59.9,18820915200,18820915200,0,0.5,18820915200,1735052288,1735052288,0,0.5,1735052288,6635,6635,0,0.5,6635,17.5283432,1.615893364,8222389713,66.35
13:36:00,100,100,0,0.5,100,60.4,60.4,0,0.5,60.4,18824179712,18824179712,0,0.5,18824179712,1735052288,1735052288,0,0.5,1735052288,6635,6635,0,0.5,6635,17.53138351,1.615893364,8223695518,66.35
13:36:00,100,100,0,0.5,100,59.6,59.6,0,0.5,59.6,18824572928,18824572928,0,0.5,18824572928,1735052288,1735052288,0,0.5,1735052288,6635,6635,0,0.5,6635,17.53174973,1.615893364,8223852804,66.35
13:36:00,100,100,0,0.5,100,60.5,60.5,0,0.5,60.5,18827235328,18827235328,0,0.5,18827235328,1735052288,1735052288,0,0.5,1735052288,6635,6635,0,0.5,6635,17.53422928,1.615893364,8224917765,66.35
13:36:00,100,100,0,0.5,100,61.6,61.6,0,0.5,61.6,18829754368,18829754368,0,0.5,18829754368,1735052288,1735052288,0,0.5,1735052288,6635,6635,0,0.5,6635,17.53657532,1.615893364,8225925381,66.35
13:36:00,100,100,0,0.5,100,60.8,60.51149726,0,0.5,60.65574863,18832760832,18824471931,0,0.5,18828616381,1735052288,1733858978,0,0.5,1734455633,6635,6619.599746,0,0.5,6627.299873,17.53551548,1.615337686,8225231521,66.27299873
13:36:00,100,100,0,0.5,100,61.4,60.59804808,0,0.5,60.99902404,18835816448,18826958601,0,0.5,18831387524,1735052288,1734216971,0,0.5,1734634629,6635,6624.219822,0,0.5,6629.609911,17.53809631,1.615504389,8226411578,66.29609911
13:36:00,100,100,0,0.5,100,60.9,60.83863366,0,0.5,60.86931683,18838716416,18829615955,0,0.5,18834166186,1735052288,1734467566,0,0.5,1734759927,6635,6627.453875,0,0.5,6631.226938,17.54068414,1.615621082,8227573162,66.31226938
13:37:00,100,100,0,0.5,100,61.2,60.85704356,0,0.5,61.02852178,18839105536,18832346093,0,0.5,18835725815,1735052288,1734642983,0,0.5,1734847635,6635,6629.717713,0,0.5,6632.358856,17.54213666,1.615702766,8228232097,66.32358856
13:37:00,100,100,0,0.5,100,61.5,60.95993049,0,0.5,61.22996525,18841866240,18834373926,0,0.5,18838120083,1735052288,1734765774,0,0.5,1734909031,6635,6631.302399,0,0.5,6633.151199,17.5443665,1.615759946,8229214363,66.33151199
13:37:00,100,100,0,0.5,100,61.9,61.12195134,0,0.5,61.51097567,18844098560,18836621620,0,0.5,18840360090,1735052288,1734851728,0,0.5,1734952008,6635,6632.411679,0,0.5,6633.70584,17.54645267,1.615799971,8230127557,66.3370584
13:37:00,100,100,0,0.5,100,59.5,61.35536594,0,0.5,60.42768297,18846482432,18838864702,0,0.5,18842673567,1735052288,1734911896,0,0.5,1734982092,6635,6633.188176,0,0.5,6634.094088,17.54860726,1.615827989,8231064982,66.34094088
13:37:00,100,100,0,0.5,100,60.2,60.79875616,0,0.5,60.49937808,18849017856,18841150021,0,0.5,18845083939,1735052288,1734954014,0,0.5,1735003151,6635,6633.731723,0,0.5,6634.365861,17.55085209,1.615847601,8232037554,66.34365861
13:37:00,100,100,0,0.5,100,60.3,60.61912931,0,0.5,60.45956466,18852364288,18843510372,0,0.5,18847937330,1735052288,1734983496,0,0.5,1735017892,6635,6634.112206,0,0.5,6634.556103,17.55350952,1.61586133,8233184807,66.34556103
13:37:00,100,100,0,0.5,100,60.6,60.52339052,0,0.5,60.56169526,18852859904,18846166547,0,0.5,18849513225,1735052288,1735004134,0,0.5,1735028211,6635,6634.378544,0,0.5,6634.689272,17.55497719,1.61587094,8233819293,66.34689272
13:37:00,100,100,0,0.5,100,61.2,60.54637336,0,0.5,60.87318668,18855809024,18848174554,0,0.5,18851991789,1735052288,1735018580,0,0.5,1735035434,6635,6634.564981,0,0.5,6634.78249,17.55728553,1.615877667,8234813607,66.3478249
13:37:00,100,100,0,0.5,100,61.1,61.1,0,0.5,61.1,18857213952,18857213952,0,0.5,18857213952,1735052288,1735052288,0,0.5,1735052288,6635,6635,0,0.5,6635,17.56214905,1.615893364,8236909214,66.35
13:37:00,100,100,0,0.5,100,59.8,59.8,0,0.5,59.8,18860085248,18860085248,0,0.5,18860085248,1735052288,1735052288,0,0.5,1735052288,6635,6635,0,0.5,6635,17.56482315,1.615893364,8238057732,66.35
13:37:00,100,100,0,0.5,100,61.5,61.5,0,0.5,61.5,18862034944,18862034944,0,0.5,18862034944,1735052288,1735052288,0,0.5,1735052288,6635,6635,0,0.5,6635,17.56663895,1.615893364,8238837611,66.35
13:37:00,100,100,0,0.5,100,58.9,58.9,0,0.5,58.9,18864603136,18864603136,0,0.5,18864603136,1735052288,1735052288,0,0.5,1735052288,6635,6635,0,0.5,6635,17.56903076,1.615893364,8239864887,66.35
13:37:00,100,100,0,0.5,100,60.2,60.2,0,0.5,60.2,18866692096,18866692096,0,0.5,18866692096,1735052288,1735052288,0,0.5,1735052288,6635,6635,0,0.5,6635,17.57097626,1.615893364,8240700472,66.35
13:37:00,100,100,0,0.5,100,59.2,60.23293848,0,0.5,59.71646924,18867220480,18861478952,0,0.5,18864349716,1735052288,1735048322,0,0.5,1735050305,6635,6634.94882,0,0.5,6634.97441,17.56879475,1.615891517,8239762726,66.3497441
13:37:00,68.6,49.2,1,0.5,58.9,58.9,59.92305694,0,0.5,59.41152847,18870083584,18863201410,0,0.5,18866642497,1735052288,1735049512,0,0.5,1735050900,6635,6634.964174,0,0.5,6634.982087,17.57093006,1.615892071,8240680060,66.34982087
13:37:00,46.9,16.7,0.1,0.5,31.8,58.5,59.61613986,0,0.5,59.05806993,18871971840,18865266062,0,0.5,18868618951,1735183360,1735050345,0,0.5,1735116852,6635,6634.974922,0,0.5,6634.987461,17.57277078,1.615953494,8241497012,66.34987461
13:37:00,56.2,16.7,0.525,0.5,36.45,58.9,59.2812979,0,0.5,59.09064895,18872856576,18867277796,0,0.5,18870067186,1735183360,1735090249,0,0.5,1735136805,6635,6634.982445,0,0.5,6634.991223,17.57411955,1.615972076,8242084288,66.34991223
13:37:00,7,93.9,1,0.5,50.45,58.5,59.16690853,0,0.5,58.83345426,18873954304,18868951430,0,0.5,18871452867,1735183360,1735118183,0,0.5,1735150771,6635,6634.987712,0,0.5,6634.993856,17.57541007,1.615985084,8242644153,66.34993856
13:37:00,3.6,64.37,0.975,0.5,33.985,58.5,58.96683597,0,0.5,58.73341799,18874548224,18870452292,0,0.5,18872500258,1735183360,1735137736,0,0.5,1735160548,6635,6634.991398,0,0.5,6634.995699,17.57638553,1.615994189,8243067013,66.34995699
13:37:00,39.8,56.2,0.075,0.5,48,58.5,58.82678518,0,0.5,58.66339259,18874548224,18871681072,0,0.5,18873114648,1735183360,1735151423,0,0.5,1735167392,6635,6634.993979,0,0.5,6634.996989,17.57695772,1.616000562,8243315512,66.34996989
13:37:00,80.4,45.64,0.05,0.5,63.02,58.9,58.72874963,0,0.5,58.81437481,18875375616,18872541217,0,0.5,18873958417,1735183360,1735161004,0,0.5,1735172182,6635,6634.995785,0,0.5,6634.997893,17.57774355,1.616005024,8243654942,66.34997893
13:37:00,35.7,80.4,0.275,0.5,58.05,58.4,58.78012474,0,0.5,58.59006237,18876993536,18873391537,0,0.5,18875192536,1735183360,1735167711,0,0.5,1735175535,6635,6634.99705,0,0.5,6634.998525,17.57889291,1.616008147,8244149929,66.34998525
13:37:00,64.1,46.41,0.875,0.5,55.255,59.1,58.66608732,0,0.5,58.88304366,18877616128,18874472137,0,0.5,18876044132,1735183360,1735172406,0,0.5,1735177883,6635,6634.997935,0,0.5,6634.998967,17.57968602,1.616010333,8244491506,66.34998967
13:37:00,11,39.8,0,0.5,25.4,58.4,58.79626112,0,0.5,58.59813056,18878533632,18875415334,0,0.5,18876974483,1735183360,1735175692,0,0.5,1735179526,6635,6634.998554,0,0.5,6634.999277,17.58055248,1.616011864,8244864291,66.34999277
13:37:00,2.5,39.8,0.2,0.5,21.15,58.4,58.67738279,0,0.5,58.53869139,18879492096,18876350823,0,0.5,18877921460,1735183360,1735177992,0,0.5,1735180676,6635,6634.998988,0,0.5,6634.999494,17.58143442,1.616012935,8245243540,66.34999494
13:37:00,45.4,64.289,0,0.5,54.8445,58.4,58.59416795,0,0.5,58.49708397,18879492096,18877293205,0,0.5,18878392651,1735183360,1735179603,0,0.5,1735181481,6635,6634.999292,0,0.5,6634.999646,17.58187325,1.616013685,8245432352,66.34999646
13:37:00,71.1,11.07,0.025,0.5,41.085,59.1,58.53591756,0,0.5,58.81795878,18880528384,18877952872,0,0.5,18879240628,1735183360,1735180730,0,0.5,1735182045,6635,6634.999504,0,0.5,6634.999752,17.58266299,1.61601421,8245771763,66.34999752
13:37:00,30.3,73.16,0.8,0.5,51.73,58.4,58.4,0,0.5,58.4,18881306624,18881306624,0,0.5,18881306624,1735183360,1735183360,0,0.5,1735183360,6635,6635,0,0.5,6635,17.5845871,1.616015434,8246598692,66.35
13:37:00,70.7,30.3,0.925,0.5,50.5,58.8,58.8,0,0.5,58.8,18882600960,18882600960,0,0.5,18882600960,1735183360,1735183360,0,0.5,1735183360,6635,6635,0,0.5,6635,17.58579254,1.616015434,8247116426,66.35
13:37:00,9.1,9.1,0.05,0.5,9.1,58.4,58.4,0,0.5,58.4,18883416064,18883416064,0,0.5,18883416064,1735183360,1735183360,0,0.5,1735183360,6635,6635,0,0.5,6635,17.58655167,1.616015434,8247442451,66.35
13:37:00,11.2,45.568,0.35,0.5,28.384,58.4,58.58866381,0,0.5,58.4943319,18884386816,18881325950,0,0.5,18882856383,1735183360,1735182729,0,0.5,1735183044,6635,6634.999881,0,0.5,6634.99994,17.58603042,1.61601514,8247218460,66.3499994
13:37:00,20.3,93.9,0.7,0.5,57.1,58.4,58.53206467,0,0.5,58.46603233,18884538368,18882244210,0,0.5,18883391289,1735183360,1735182918,0,0.5,1735183139,6635,6634.999917,0,0.5,6634.999958,17.58652859,1.616015228,8247432471,66.34999958
13:37:00,77,35.7,0.175,0.5,56.35,58.8,58.49244527,0,0.5,58.64622263,18885300224,18882932457,0,0.5,18884116341,1735183360,1735183051,0,0.5,1735183205,6635,6634.999942,0,0.5,6634.999971,17.58720385,1.61601529,8247722518,66.34999971
13:37:00,30.9,70.98,0.375,0.5,50.94,58.4,58.4,0,0.5,58.4,18886053888,18886053888,0,0.5,18886053888,1737145344,1737145344,0,0.5,1737145344,6635,6635,0,0.5,6635,17.58900833,1.617842674,8249282391,66.35
13:37:00,79.6,30.48,0.575,0.5,55.04,58.8,58.52929818,0,0.5,58.66464909,18887487488,18884366117,0,0.5,18885926803,1737145344,1735771804,0,0.5,1736458574,6635,6634.999971,0,0.5,6634.999986,17.58888997,1.61720307,8248956850,66.34999986
13:37:00,15.6,77,0.1,0.5,46.3,58.4,58.61050873,0,0.5,58.50525436,18888290304,18885302529,0,0.5,18886796416,1737145344,1736183866,0,0.5,1736664605,6635,6634.99998,0,0.5,6634.99999,17.58969986,1.617394951,8249387104,66.3499999
13:37:00,5.6,5.6,0,0.914700831,5.6,58.4,58.54735611,0,0.602326439,58.47367805,18889424896,18886198861,0,0.5,18887811879,1737145344,1736472309,0,0.5,1736808827,6635,6634.999986,0,0.5,6634.999993,17.59064559,1.617529268,6836075898,66.34999993
13:37:00,8.6,8.6,0.2,0.880418603,8.6,58.4,58.50314928,0,0.914700831,58.45157464,18889424896,18887166672,0,0.914700831,18888295784,1737145344,1736674220,0,0.914700831,1736909782,6635,6634.99999,0,0.914700831,6634.999995,17.59109626,1.61762329,4543777017,66.34999995
13:37:00,76.7,15.39,0.475,0.602326434,46.045,58.5,58.47220449,0,0.880418603,58.48610225,18890010624,18887844139,0,0.880418603,18888927381,1737145344,1736815557,0,0.880418603,1736980450,6635,6634.999993,0,0.880418603,6634.999997,17.59168448,1.617689105,5001433155,66.34999997
13:37:00,26.5,79.46,0,0.69873557,52.98,58.4,58.48054315,0,0.55536988,58.44027157,18891022336,18888494084,0,0.55536988,18889758210,1737145344,1736914493,0,0.55536988,1737029919,6635,6634.999995,0,0.55536988,6634.999998,17.59245825,1.617735176,7063450547,66.34999998
13:37:00,81.4,26.5,0.025,0.916083925,53.95,58.7,58.4563802,0,0.69873557,58.5781901,18892365824,18889252560,0,0.69873557,18890809192,1737145344,1736983748,0,0.69873557,1737064546,6635,6634.999997,0,0.69873557,6634.999998,17.59343705,1.617767425,5558538080,66.34999998
13:37:00,8.2,8.2,0.35,0.761622326,8.2,58.5,58.52946614,0,0.916083925,58.51473307,18893389824,18890186539,0,0.916083925,18891788182,1737145344,1737032227,0,0.916083925,1737088786,6635,6634.999998,0,0.916083925,6634.999999,17.59434881,1.61779,4660885518,66.34999999
13:37:00,6.1,6.1,0,0.77614003,6.1,58.5,58.5206263,0,0.761622326,58.51031315,18894381056,18891147525,0,0.761622326,18892764290,1737145344,1737066162,0,0.761622326,1737105753,6635,6634.999998,0,0.761622326,6634.999999,17.59525788,1.617805802,5396776655,66.34999999
13:37:00,22.4,5.25,0.6,0.611148204,13.825,58.5,58.51443841,0,0.77614003,58.5072192,18896343040,18892117584,0,0.77614003,18894230312,1737145344,1737089917,0,0.77614003,1737117630,6635,6634.999999,0,0.77614003,6634.999999,17.59662322,1.617816864,5552468828,66.34999999
13:37:00,70.7,8.725,0.5,0.749050435,39.7125,58.8,58.51010689,0,0.611148204,58.65505344,18897125376,18893385221,0,0.611148204,18895255298,1737145344,1737106545,0,0.611148204,1737125944,6635,6634.999999,0,0.611148204,6635,17.59757781,1.617824607,6460454832,66.35
13:37:00,19.4,70.896,0.15,0.574142707,45.148,58.5,58.59707482,0,0.749050435,58.54853741,18897956864,18894507267,0,0.749050435,18896232066,1737145344,1737118185,0,0.749050435,1737131764,6635,6634.999999,0,0.749050435,6635,17.5984875,1.617830027,5779098035,66.35
13:37:00,69.8,19.4,0.175,0.790141572,44.6,58.6,58.56795237,0,0.574142707,58.58397619,18899456000,18895542146,0,0.574142707,18897499073,1737145344,1737126332,0,0.574142707,1737135838,6635,6635,0,0.574142707,6635,17.59966749,1.617833821,6684990037,66.35
13:37:00,11.8,69.8,0.025,0.852073299,40.8,58.5,58.57756666,0,0.790141572,58.53878333,18900205568,18896716302,0,0.790141572,18898460935,1737145344,1737132036,0,0.790141572,1737138690,6635,6635,0,0.790141572,6635,17.60056329,1.617836477,5142651342,66.35
13:37:00,2.5,2.5,0,0.916083925,2.5,58.5,58.55429666,0,0.852073299,58.52714833,18901233664,18897763082,0,0.852073299,18899498373,1737145344,1737136028,0,0.852073299,1737140686,6635,6635,0,0.852073299,6635,17.60152948,1.617838336,4772166067,66.35
13:37:00,28.9,81.19,0.775,0.520545665,55.045,58.5,58.53800766,0,0.916083925,58.51900383,18901233664,18898804257,0,0.916083925,18900018960,1737145344,1737138823,0,0.916083925,1737142084,6635,6635,0,0.916083925,6635,17.60201432,1.617839638,4931362681,66.35
13:37:00,71.6,71.6,0.075,0.577145289,71.6,59,59,0,0.520545665,59,18902110208,18902110208,0,0.520545665,18902110208,1737145344,1737145344,0,0.520545665,1737145344,6635,6635,0,0.520545665,6635,17.60396194,1.617842674,7761082018,66.35
13:37:00,13.8,2.5,0,0.900397759,8.15,58.5,58.5,0,0.577145289,58.5,18903097344,18903097344,0,0.577145289,18903097344,1737145344,1737145344,0,0.577145289,1737145344,6635,6635,0,0.577145289,6635,17.60488129,1.617842674,6432030226,66.35
13:37:00,79.5,8.725,0.45,0.715138067,44.1125,58.5,58.5,0,0.900397759,58.5,18904109056,18904109056,0,0.900397759,18904109056,1737145344,1737145344,0,0.900397759,1737145344,6635,6635,0,0.900397759,6635,17.60582352,1.617842674,4781690172,66.35
13:37:00,10.7,2.5,0.025,0.698735574,6.6,58.5,58.58262564,0,0.715138067,58.54131282,18905292800,18902033206,0,0.715138067,18903663003,1737145344,1737143778,0,0.715138067,1737144561,6635,6635,0,0.715138067,6635,17.6054081,1.617841945,5799141617,66.35
13:37:00,7.7,7.7,0,0.916083925,7.7,58.5,58.55783795,0,0.698735574,58.52891897,18906288128,18903011084,0,0.698735574,18904649606,1737145344,1737144248,0,0.698735574,1737144796,6635,6635,0,0.698735574,6635,17.60632694,1.617842164,5562289208,66.35
13:37:00,25.8,71.6,0.75,0.501528863,48.7,58.5,58.54048656,0,0.916083925,58.52024328,18906431488,18903994197,0,0.916083925,18905212843,1737145344,1737144577,0,0.916083925,1737144960,6635,6635,0,0.916083925,6635,17.6068515,1.617842317,4955121374,66.35
