timestamp,cpu,cpu prediction,cpu_anomalyscore,cpu_anamolyLikelihood,Uc,mem_used,mem_prediction,mem_anomalyScore,mem_anomalyLikelihood,Um,disk_write_bytes,disk_prediction,disk_anomalyScore,disk_anomalyLikelihood,Udw,disk_read_bytes,disk_read_prediction,disk_read_anomalyScore,disk_read_anomalyLikelihood,Udr,net_s,net_s_prediction,net_s_anomalyScore,net_s_anomalyLikelihood,udnet,totalUM
2018-09-23 20:44:00,93.0,93.0,1.0,0.5,93.0,70.6,70.6,1.0,0.5,70.6,21.614246368408203,21.614246368408203,1.0,0.5,21.614246368408203,2.3464879989624023,2.3464879989624023,1.0,0.5,2.3464879989624023,6.126239895820618e-06,6.126239895820618e-06,1.0,0.5,6.126239895820618e-06,75.0242961974442
2018-09-23 20:44:00,50.8,50.8,1.0,0.5,50.8,73.1,73.1,1.0,0.5,73.1,21.615432739257812,21.615432739257812,1.0,0.5,21.615432739257812,2.3464879989624023,2.3464879989624023,1.0,0.5,2.3464879989624023,6.126239895820618e-06,6.126239895820618e-06,1.0,0.5,6.126239895820618e-06,59.14477074578404
2018-09-23 20:44:00,85.6,50.8,1.0,0.5,68.19999999999999,72.9,71.35,1.0,0.5,72.125,21.61670684814453,21.614602279663085,1.0,0.5,21.61565456390381,2.3464879989624023,2.3464879989624023,1.0,0.5,2.3464879989624023,6.126239895820618e-06,6.126239895820617e-06,1.0,0.5,6.126239895820618e-06,65.71485947564244
2018-09-23 20:44:00,57.7,85.6,1.0,0.5,71.65,73.2,71.815,0.0,0.5,72.5075,21.617542266845703,21.615233650207518,0.0,0.5,21.61638795852661,2.3464879989624023,2.3464879989624023,0.0,0.5,2.3464879989624023,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,67.24815283349156
2018-09-23 20:44:00,5.1,5.1,1.0,0.5,5.1,72.9,72.2305,0.0,0.5,72.56525,21.620948791503906,21.615926235198973,0.0,0.5,21.618437513351438,2.3464879989624023,2.3464879989624023,0.0,0.5,2.3464879989624023,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,40.65207265542149
2018-09-23 20:44:00,11.1,11.1,1.0,0.5,11.1,72.9,72.43135000000001,0.0,0.5,72.66567500000001,21.620948791503906,21.61743300209045,0.0,0.5,21.61919089679718,2.3464879989624023,2.3464879989624023,0.0,0.5,2.3464879989624023,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,43.09254400879979
2018-09-23 20:44:00,71.4,57.7,1.0,0.5,64.55000000000001,72.9,72.571945,0.0,0.5,72.7359725,21.621227264404297,21.618487738914485,0.0,0.5,21.61985750165939,2.3464879989624023,2.3464879989624023,0.0,0.5,2.3464879989624023,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,64.50092965074468
2018-09-23 20:44:00,80.2,57.7,1.0,0.5,68.95,73.4,72.6703615,0.0,0.5,73.03518075,21.622177124023438,21.61930959656143,0.0,0.5,21.620743360292433,2.3464879989624023,2.3464879989624023,0.0,0.5,2.3464879989624023,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,66.38096729419789
2018-09-23 20:44:00,64.9,5.1,1.0,0.5,35.0,72.9,72.88925305,0.0,0.5,72.894626525,21.62343978881836,21.62016985480003,0.0,0.5,21.621804821809192,2.3464879989624023,2.3464879989624023,0.0,0.5,2.3464879989624023,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,52.74517018880461
2018-09-23 20:44:00,62.9,5.1,1.0,0.5,34.0,73.3,72.892477135,0.0,0.5,73.0962385675,21.624385833740234,21.621150835005526,0.0,0.5,21.62276833437288,2.3464879989624023,2.3464879989624023,0.0,0.5,2.3464879989624023,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,52.42620041083008
2018-09-23 20:44:00,9.4,71.4,0.975,0.5,40.400000000000006,73.0,73.01473399449999,0.0,0.5,73.00736699724999,21.625919342041016,21.622121334625938,0.0,0.5,21.624020338333477,2.3464879989624023,2.3464879989624023,0.0,0.5,2.3464879989624023,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,54.95115258431431
2018-09-23 20:45:00,17.8,71.4,0.55,0.5,44.6,72.9,73.01031379614999,0.0,0.5,72.95515689807499,21.62604522705078,21.62326073685046,0.0,0.5,21.62465298195062,2.3464879989624023,2.3464879989624023,0.0,0.5,2.3464879989624023,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,56.61052160209116
2018-09-23 20:46:00,32.5,85.6,1.0,0.5,59.05,73.2,72.97721965730499,0.0,0.5,73.0886098286525,21.697608947753906,21.62409608391056,0.0,0.5,21.660852515832232,2.348891258239746,2.3464879989624023,0.0,0.5,2.347689628601074,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,62.45886323973027
2018-09-23 20:46:00,20.0,32.5,1.0,0.5,26.25,73.2,73.04405376011348,0.0,0.5,73.12202688005675,21.697769165039062,21.646149943063563,0.0,0.5,21.671959554051313,2.348891258239746,2.3472089767456055,0.0,0.5,2.348050117492676,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,49.356817071136255
2018-09-23 20:46:00,40.1,20.0,0.5,0.5,30.05,73.2,73.2,0.0,0.5,73.2,21.69955825805664,21.69955825805664,0.0,0.5,21.69955825805664,2.348891258239746,2.348891258239746,0.0,0.5,2.348891258239746,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,50.91938225701451
2018-09-23 20:46:00,100.0,57.7,1.0,0.5,78.85,73.2,73.2,0.0,0.5,73.2,21.700557708740234,21.700557708740234,0.0,0.5,21.700557708740234,2.348891258239746,2.348891258239746,0.0,0.5,2.348891258239746,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,70.43978203728796
2018-09-23 20:46:00,100.0,57.7,1.0,0.5,78.85,73.7,73.7,0.0,0.5,73.7,21.70123291015625,21.70123291015625,0.0,0.5,21.70123291015625,2.348891258239746,2.348891258239746,0.0,0.5,2.348891258239746,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,70.64005211785437
2018-09-23 20:48:00,82.7,64.9,1.0,0.5,73.80000000000001,73.0,73.0,0.0,0.5,73.0,21.776569366455078,21.776569366455078,0.0,0.5,21.776569366455078,2.418795585632324,2.418795585632324,0.0,0.5,2.418795585632324,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,68.39814843133092
2018-09-23 20:48:00,43.1,100.0,0.875,0.5,71.55,73.0,73.0,0.0,0.5,73.0,21.777122497558594,21.777122497558594,0.0,0.5,21.777122497558594,2.441473960876465,2.441473960876465,0.0,0.5,2.441473960876465,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,67.50744103386998
2018-09-23 20:48:00,95.5,82.7,0.425,0.5,89.1,73.2,73.15315308082359,0.0,0.5,73.17657654041179,21.778579711914062,21.732975237295218,0.0,0.5,21.755777474604642,2.441473960876465,2.3911480590476986,0.0,0.5,2.4163110099620817,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,74.57946846048735
2018-09-23 20:48:00,87.9,43.1,0.15,0.5,65.5,73.4,73.16720715657651,0.0,0.5,73.28360357828825,21.77899932861328,21.74665657968087,0.0,0.5,21.762827954147077,2.441473960876465,2.4062458295963283,0.0,0.5,2.4238598952363963,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,65.18811902156465
2018-09-23 20:48:00,22.4,40.1,0.95,0.5,31.25,73.0,73.0,0.0,0.5,73.0,21.781051635742188,21.781051635742188,0.0,0.5,21.781051635742188,2.441473960876465,2.441473960876465,0.0,0.5,2.441473960876465,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,51.38901268914342
2018-09-23 20:48:00,67.5,9.4,1.0,0.5,38.45,73.0,73.0,0.0,0.5,73.0,21.781131744384766,21.781131744384766,0.0,0.5,21.781131744384766,2.441473960876465,2.441473960876465,0.0,0.5,2.441473960876465,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,54.26904473260045
2018-09-23 20:49:00,95.5,87.9,0.975,0.5,91.7,73.2,73.2,0.0,0.5,73.2,21.781982421875,21.781982421875,0.0,0.5,21.781982421875,2.441473960876465,2.441473960876465,0.0,0.5,2.441473960876465,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,75.64938500359655
2018-09-23 20:49:00,98.5,87.9,0.075,0.5,93.2,73.2,73.2,0.0,0.5,73.2,21.782283782958984,21.782283782958984,0.0,0.5,21.782283782958984,2.441962242126465,2.441962242126465,0.0,0.5,2.441962242126465,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,76.24970086053014
2018-09-23 20:49:00,98.5,98.5,0.0,0.5,98.5,73.1,73.1,0.0,0.5,73.1,21.783790588378906,21.783790588378906,0.0,0.5,21.783790588378906,2.441962242126465,2.441962242126465,0.0,0.5,2.441962242126465,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,78.33030358269811
2018-09-23 20:49:00,91.4,98.49999999999999,0.075,0.5,94.94999999999999,73.2,73.14124015476406,0.0,0.5,73.17062007738204,21.785263061523438,21.778127117861267,0.0,0.5,21.781695089692352,2.442042350769043,2.4375784298969876,0.0,0.5,2.4398103903330153,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,76.93685267345892
2018-09-23 20:49:00,37.5,95.5,1.0,0.5,66.5,73.0,73.15886810833484,0.0,0.5,73.07943405416742,21.785629272460938,21.780267900959917,0.0,0.5,21.782948586710425,2.4422292709350586,2.438917606158604,0.0,0.5,2.4405734385468314,6.126239895820618e-06,6.126239895820617e-06,0.0,0.5,6.126239895820618e-06,65.52118488226583
